,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Founders / Team,0,0,0,0,0,0,0,0,0,0,0,0,0,"625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000","625,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Outlier Ventures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Advisors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000","150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Strategic Partners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,From Holding Supply of prev. Month,"857,411","1,492,705","685,424","707,694","1,374,306","784,902","791,651","811,371","817,574","830,650","853,961","873,874","910,300","941,337","1,002,765","1,595,126","1,144,465","1,193,801","1,259,433","1,323,397","1,387,066","1,450,356","1,514,436","1,577,732","1,641,792","1,705,436","1,767,624","1,832,236","1,895,118","1,958,700","2,006,235","2,059,318","2,112,040","2,159,026","2,199,056","2,241,249","2,284,372","2,327,168","2,368,759","2,412,627","2,443,773","2,479,122","2,506,446","2,536,892","2,567,247","2,597,411","2,628,283","2,658,632","2,689,589","2,399,672","2,382,461","2,381,046","2,380,103","2,380,319","2,380,665","2,381,791","2,392,523","2,403,032","2,413,707","2,423,601","2,433,569","2,442,894","2,451,025","2,460,228","2,468,057","2,475,995","2,483,098","2,490,366","2,497,114","2,503,381","2,509,874","2,515,745","2,521,864","2,527,634","2,532,724","2,538,818","2,544,109","2,549,656","2,554,822","2,560,239","2,565,463","2,570,521","2,575,809","2,580,831","2,426,153","2,423,248","2,421,924","2,421,351","2,420,543","2,420,009","2,419,415","2,419,041","2,418,661","2,418,278","2,418,059","2,417,771","2,417,617","2,417,441","2,417,210","2,417,161","2,417,015","2,416,953","2,416,839","2,416,798","2,416,736","2,416,659","2,416,638","2,416,578","2,416,566","2,416,539","2,416,465","2,416,498","2,416,468","2,416,471","2,416,448","2,416,455","2,416,451","2,416,438","2,416,448","2,416,440",
,SUM,"2,235,536","2,083,330","1,276,049","1,298,319","1,374,306","784,902","791,651","811,371","921,741","1,122,316","1,145,628","1,465,541","1,501,966","2,158,004","2,219,431","3,036,793","2,586,131","2,785,468","2,851,100","2,915,064","2,978,733","3,042,023","3,106,103","3,169,399","3,233,459","3,297,102","3,359,290","3,423,902","3,486,785","3,250,367","3,297,901","3,350,985","3,299,540","3,159,026","3,199,056","3,241,249","3,284,372","3,327,168","3,368,759","3,187,627","3,218,773","3,104,122","3,131,446","3,161,892","3,192,247","3,222,411","3,253,283","3,283,632","3,314,589","2,399,672","2,382,461","2,381,046","2,380,103","2,380,319","2,380,665","2,381,791","2,392,523","2,403,032","2,413,707","2,423,601","2,433,569","2,442,894","2,451,025","2,460,228","2,468,057","2,475,995","2,483,098","2,490,366","2,497,114","2,503,381","2,509,874","2,515,745","2,521,864","2,527,634","2,532,724","2,538,818","2,544,109","2,549,656","2,554,822","2,560,239","2,565,463","2,570,521","2,575,809","2,580,831","2,426,153","2,423,248","2,421,924","2,421,351","2,420,543","2,420,009","2,419,415","2,419,041","2,418,661","2,418,278","2,418,059","2,417,771","2,417,617","2,417,441","2,417,210","2,417,161","2,417,015","2,416,953","2,416,839","2,416,798","2,416,736","2,416,659","2,416,638","2,416,578","2,416,566","2,416,539","2,416,465","2,416,498","2,416,468","2,416,471","2,416,448","2,416,455","2,416,451","2,416,438","2,416,448","2,416,440",
,CUMULATIVE SUM,"2,235,536","4,318,866","5,594,915","6,893,234","8,267,540","9,052,442","9,844,093","10,655,464","11,577,205","12,699,521","13,845,149","15,310,690","16,812,656","18,970,660","21,190,091","24,226,884","26,813,016","29,598,484","32,449,584","35,364,647","38,343,380","41,385,403","44,491,506","47,660,904","50,894,363","54,191,466","57,550,756","60,974,658","64,461,443","67,711,809","71,009,711","74,360,695","77,660,236","80,819,261","84,018,317","87,259,566","90,543,938","93,871,105","97,239,864","100,427,492","103,646,265","106,750,387","109,881,833","113,043,725","116,235,973","119,458,383","122,711,666","125,995,299","129,309,888","131,709,560","134,092,021","136,473,067","138,853,170","141,233,489","143,614,154","145,995,945","148,388,468","150,791,500","153,205,208","155,628,808","158,062,377","160,505,271","162,956,296","165,416,524","167,884,581","170,360,576","172,843,674","175,334,040","177,831,153","180,334,534","182,844,408","185,360,153","187,882,017","190,409,651","192,942,375","195,481,193","198,025,302","200,574,958","203,129,780","205,690,019","208,255,482","210,826,003","213,401,811","215,982,642","218,408,795","220,832,043","223,253,966","225,675,317","228,095,860","230,515,870","232,935,284","235,354,325","237,772,987","240,191,265","242,609,324","245,027,095","247,444,712","249,862,153","252,279,363","254,696,524","257,113,538","259,530,491","261,947,330","264,364,128","266,780,865","269,197,523","271,614,161","274,030,739","276,447,305","278,863,844","281,280,309","283,696,807","286,113,274","288,529,745","290,946,193","293,362,648","295,779,099","298,195,537","300,611,985","303,028,426",
,Holding Allocation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Early Backers / Angels,0,0,0,0,0,0,0,0,"5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787","5,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seed,0,0,0,0,0,0,0,0,0,"10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 1,0,0,0,0,0,0,0,0,0,0,0,"16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Public Sale,"76,563","32,813","32,813","32,813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Founders / Team,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722","34,722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Outlier Ventures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Advisors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Strategic Partners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,From Holding Supply of prev. Month,"47,634","82,928","38,079","39,316","76,350","43,606","43,981","45,076","45,421","46,147","47,442","48,549","50,572","52,297","55,709","88,618","63,581","66,322","69,969","73,522","77,059","80,575","84,135","87,652","91,211","94,746","98,201","101,791","105,284","108,817","111,457","114,407","117,336","119,946","122,170","124,514","126,910","129,287","131,598","134,035","135,765","137,729","139,247","140,938","142,625","144,301","146,016","147,702","149,422","133,315","132,359","132,280","132,228","132,240","132,259","132,322","132,918","133,502","134,095","134,644","135,198","135,716","136,168","136,679","137,114","137,555","137,950","138,354","138,729","139,077","139,437","139,764","140,104","140,424","140,707","141,045","141,339","141,648","141,935","142,236","142,526","142,807","143,100","143,379","134,786","134,625","134,551","134,519","134,475","134,445","134,412","134,391","134,370","134,349","134,337","134,321","134,312","134,302","134,289","134,287","134,279","134,275","134,269","134,267","134,263","134,259","134,258","134,254","134,254","134,252","134,248","134,250","134,248","134,248","134,247","134,247","134,247","134,247","134,247","134,247",
,SUM,"124,196","115,741","70,892","72,129","76,350","43,606","43,981","45,076","51,208","62,351","63,646","81,419","83,443","119,889","123,302","168,711","143,674","154,748","158,394","161,948","165,485","169,001","172,561","176,078","179,637","183,172","186,627","190,217","193,710","180,576","183,217","186,166","183,308","175,501","177,725","180,069","182,465","184,843","187,153","177,090","178,821","172,451","173,969","175,661","177,347","179,023","180,738","182,424","184,144","133,315","132,359","132,280","132,228","132,240","132,259","132,322","132,918","133,502","134,095","134,644","135,198","135,716","136,168","136,679","137,114","137,555","137,950","138,354","138,729","139,077","139,437","139,764","140,104","140,424","140,707","141,045","141,339","141,648","141,935","142,236","142,526","142,807","143,100","143,379","134,786","134,625","134,551","134,519","134,475","134,445","134,412","134,391","134,370","134,349","134,337","134,321","134,312","134,302","134,289","134,287","134,279","134,275","134,269","134,267","134,263","134,259","134,258","134,254","134,254","134,252","134,248","134,250","134,248","134,248","134,247","134,247","134,247","134,247","134,247","134,247",
,CUMULATIVE SUM,"124,196","239,937","310,829","382,957","459,308","502,913","546,894","591,970","643,178","705,529","769,175","850,594","934,036","1,053,926","1,177,227","1,345,938","1,489,612","1,644,360","1,802,755","1,964,703","2,130,188","2,299,189","2,471,750","2,647,828","2,827,465","3,010,637","3,197,264","3,387,481","3,581,191","3,761,767","3,944,984","4,131,150","4,314,458","4,489,959","4,667,684","4,847,754","5,030,219","5,215,061","5,402,215","5,579,305","5,758,126","5,930,577","6,104,546","6,280,207","6,457,554","6,636,577","6,817,315","6,999,739","7,183,883","7,317,198","7,449,557","7,581,837","7,714,065","7,846,305","7,978,564","8,110,886","8,243,804","8,377,306","8,511,400","8,646,045","8,781,243","8,916,960","9,053,128","9,189,807","9,326,921","9,464,476","9,602,426","9,740,780","9,879,509","10,018,585","10,158,023","10,297,786","10,437,890","10,578,314","10,719,021","10,860,066","11,001,406","11,143,053","11,284,988","11,427,223","11,569,749","11,712,556","11,855,656","11,999,036","12,133,822","12,268,447","12,402,998","12,537,518","12,671,992","12,806,437","12,940,849","13,075,240","13,209,610","13,343,959","13,478,296","13,612,616","13,746,928","13,881,231","14,015,520","14,149,807","14,284,085","14,418,361","14,552,629","14,686,896","14,821,159","14,955,418","15,089,676","15,223,930","15,358,184","15,492,436","15,626,684","15,760,934","15,895,182","16,029,430","16,163,677","16,297,925","16,432,172","16,566,419","16,700,666","16,834,913",
,Utility Share Allocations / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Staking Base APR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Buyback & Distribute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Vesting,"2,235,536","2,083,330","1,276,049","1,298,319","1,374,306","784,902","791,651","811,371","921,741","1,122,316","1,145,628","1,465,541","1,501,966","2,158,004","2,219,431","3,036,793","2,586,131","2,785,468","2,851,100","2,915,064","2,978,733","3,042,023","3,106,103","3,169,399","3,233,459","3,297,102","3,359,290","3,423,902","3,486,785","3,250,367","3,297,901","3,350,985","3,299,540","3,159,026","3,199,056","3,241,249","3,284,372","3,327,168","3,368,759","3,187,627","3,218,773","3,104,122","3,131,446","3,161,892","3,192,247","3,222,411","3,253,283","3,283,632","3,314,589","2,399,672","2,382,461","2,381,046","2,380,103","2,380,319","2,380,665","2,381,791","2,392,523","2,403,032","2,413,707","2,423,601","2,433,569","2,442,894","2,451,025","2,460,228","2,468,057","2,475,995","2,483,098","2,490,366","2,497,114","2,503,381","2,509,874","2,515,745","2,521,864","2,527,634","2,532,724","2,538,818","2,544,109","2,549,656","2,554,822","2,560,239","2,565,463","2,570,521","2,575,809","2,580,831","2,426,153","2,423,248","2,421,924","2,421,351","2,420,543","2,420,009","2,419,415","2,419,041","2,418,661","2,418,278","2,418,059","2,417,771","2,417,617","2,417,441","2,417,210","2,417,161","2,417,015","2,416,953","2,416,839","2,416,798","2,416,736","2,416,659","2,416,638","2,416,578","2,416,566","2,416,539","2,416,465","2,416,498","2,416,468","2,416,471","2,416,448","2,416,455","2,416,451","2,416,438","2,416,448","2,416,440",
,Liquidity Mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Burning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Transfer for Benefit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Base APR CUM.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Buyback & Distribute CUM.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Vesting CUM.,"2,235,536","4,251,800","5,400,295","6,536,605","7,714,813","8,268,270","8,811,873","9,358,888","9,999,862","10,822,182","11,643,145","12,759,391","13,878,576","15,620,223","17,371,047","19,886,709","21,876,239","24,005,420","26,136,357","28,267,330","30,398,043","32,528,125","34,658,384","36,788,031","38,917,849","41,047,416","43,175,284","45,303,927","47,431,594","49,259,013","51,079,144","52,897,754","54,610,362","56,131,076","57,646,200","59,158,063","60,667,693","62,174,829","63,678,344","64,955,621","66,225,725","67,343,076","68,454,230","69,562,495","70,667,867","71,770,242","72,870,418","73,967,938","75,063,489","75,211,256","75,337,379","75,458,304","75,574,658","75,687,737","75,797,770","75,905,628","76,020,982","76,143,385","76,272,791","76,408,208","76,549,530","76,695,939","76,846,085","77,000,931","77,158,959","77,320,186","77,483,678","77,649,534","77,817,161","77,986,027","78,156,320","78,327,376","78,499,419","78,672,070","78,844,632","79,018,111","79,191,677","79,365,582","79,539,437","79,713,493","79,887,551","80,061,445","80,235,410","80,409,179","80,423,056","80,433,612","80,442,527","80,450,602","80,457,628","80,463,908","80,469,406","80,474,365","80,478,795","80,482,709","80,486,287","80,489,469","80,492,402","80,495,071","80,497,429","80,499,667","80,501,691","80,503,593","80,505,325","80,506,963","80,508,491","80,509,895","80,511,235","80,512,476","80,513,669","80,514,797","80,515,818","80,516,841","80,517,804","80,518,740","80,519,626","80,520,493","80,521,329","80,522,126","80,522,911","80,523,664",
,Liquidity Mining CUM.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Burning CUM.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Holding CUM.,"1,480,883","583,904","608,648","649,328","694,435","701,933","723,845","730,737","745,265","771,167","793,293","833,766","868,252","936,504","994,684","1,093,949","1,148,767","1,221,692","1,292,763","1,363,506","1,433,828","1,505,028","1,575,357","1,646,535","1,717,250","1,786,348","1,858,139","1,928,008","1,998,655","2,051,471","2,110,453","2,169,033","2,221,239","2,265,717","2,312,598","2,360,512","2,408,063","2,454,276","2,503,019","2,537,625","2,576,901","2,607,262","2,641,090","2,674,818","2,708,333","2,742,636","2,776,357","2,810,754","2,488,624","2,469,500","2,467,929","2,466,880","2,467,120","2,467,505","2,468,756","2,480,680","2,492,357","2,504,218","2,515,211","2,526,287","2,536,649","2,545,682","2,555,908","2,564,607","2,573,427","2,581,320","2,589,394","2,596,892","2,603,856","2,611,070","2,617,594","2,624,393","2,630,804","2,636,459","2,643,230","2,649,109","2,655,272","2,661,013","2,667,032","2,672,835","2,678,455","2,684,331","2,689,911","2,695,725","2,692,497","2,691,026","2,690,390","2,689,492","2,688,899","2,688,239","2,687,823","2,687,401","2,686,976","2,686,732","2,686,412","2,686,241","2,686,046","2,685,788","2,685,734","2,685,572","2,685,503","2,685,377","2,685,331","2,685,262","2,685,176","2,685,153","2,685,087","2,685,074","2,685,043","2,684,961","2,684,997","2,684,964","2,684,967","2,684,943","2,684,950","2,684,945","2,684,931","2,684,943","2,684,934","2,684,948",
,Transfer for Benefit CUM.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Adoption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product capital allocation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product Revenue,"26,189","23,903","29,846","34,447","40,073","44,749","50,468","55,819","60,618","66,489","71,376","77,357","82,959","86,737","93,778","98,907","105,185","110,420","116,828","122,838","128,239","134,850","140,365","147,113","153,442","157,715","165,666","171,461","178,547","184,449","191,664","198,416","204,468","211,859","217,996","225,486","232,472","237,146","245,859","252,140","259,789","266,091","273,758","280,854","287,139","294,771","301,008","308,572","315,518","320,835","328,789","334,765","341,988","347,801","354,818","361,174","366,683","373,319","378,590","384,933","390,614","394,172","400,990","405,580","411,086","415,375","420,515","425,045","428,868","433,442","436,956","441,156","444,817","447,005","451,315","454,091","457,404","459,903","462,885","465,447","467,558","470,077","471,953","474,192","476,099","477,192","479,411","480,788","482,430","483,638","485,078","486,294","487,280","488,455","489,313","490,337","491,198","491,785","492,698","493,302","494,023","494,547","495,173","495,697","496,120","496,625","496,993","497,432","497,801","498,007","498,436","498,698","499,012","499,243","499,519","499,753","499,945","500,175","500,346","500,552",
,Token capital allocation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
